Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,4120.000000,4200.000000,4120.000000,4150.000000,4003.562988,151693700
2022-05-25,4200.000000,4210.000000,4150.000000,4200.000000,4051.798828,166595400
2022-05-27,4260.000000,4300.000000,4210.000000,4300.000000,4148.270020,186513500
2022-05-30,4340.000000,4340.000000,4200.000000,4250.000000,4100.034668,107614100
2022-05-31,4270.000000,4330.000000,4230.000000,4310.000000,4157.917480,469620300
2022-06-02,4390.000000,4390.000000,4270.000000,4290.000000,4138.623047,164481100
2022-06-03,4310.000000,4390.000000,4300.000000,4310.000000,4157.917480,108852800
2022-06-06,4310.000000,4340.000000,4270.000000,4340.000000,4186.858887,79319400
2022-06-07,4340.000000,4340.000000,4250.000000,4250.000000,4100.034668,142504000
2022-06-08,4150.000000,4170.000000,4080.000000,4100.000000,4100.000000,202555900
2022-06-09,4080.000000,4130.000000,4050.000000,4050.000000,4050.000000,148580200
2022-06-10,4040.000000,4080.000000,4000.000000,4020.000000,4020.000000,189186700
2022-06-13,3950.000000,4100.000000,3930.000000,4080.000000,4080.000000,156054900
2022-06-14,4050.000000,4120.000000,4020.000000,4110.000000,4110.000000,117325600
2022-06-15,4060.000000,4080.000000,4030.000000,4060.000000,4060.000000,94848800
2022-06-16,4120.000000,4120.000000,4030.000000,4040.000000,4040.000000,96042200
2022-06-17,4010.000000,4120.000000,3980.000000,4120.000000,4120.000000,169375800
2022-06-20,4050.000000,4060.000000,4000.000000,4040.000000,4040.000000,82101200
2022-06-21,4060.000000,4120.000000,4030.000000,4110.000000,4110.000000,77489000
2022-06-22,4090.000000,4090.000000,4040.000000,4050.000000,4050.000000,60907800
2022-06-23,4030.000000,4160.000000,4030.000000,4160.000000,4160.000000,101065400
2022-06-24,4230.000000,4230.000000,4100.000000,4150.000000,4150.000000,81050700
2022-06-27,4110.000000,4120.000000,4040.000000,4070.000000,4070.000000,71574300
2022-06-28,4010.000000,4050.000000,4000.000000,4030.000000,4030.000000,128618800
2022-06-29,4000.000000,4080.000000,4000.000000,4040.000000,4040.000000,72888100
2022-06-30,4110.000000,4110.000000,4000.000000,4000.000000,4000.000000,116718900
2022-07-01,4010.000000,4040.000000,4000.000000,4020.000000,4020.000000,39572500
2022-07-04,4020.000000,4040.000000,3840.000000,3990.000000,3990.000000,115885200
2022-07-05,4010.000000,4070.000000,3950.000000,3990.000000,3990.000000,72329600
2022-07-06,4050.000000,4050.000000,3970.000000,4020.000000,4020.000000,62679000
2022-07-07,4040.000000,4050.000000,4010.000000,4040.000000,4040.000000,42393800
2022-07-08,4050.000000,4060.000000,4000.000000,4010.000000,4010.000000,64049000
2022-07-11,4100.000000,4100.000000,4000.000000,4040.000000,4040.000000,42258000
2022-07-12,4060.000000,4060.000000,4010.000000,4010.000000,4010.000000,43399800
2022-07-13,4010.000000,4030.000000,3930.000000,3940.000000,3940.000000,96218200
2022-07-14,3940.000000,4020.000000,3900.000000,4020.000000,4020.000000,68708500
2022-07-15,4040.000000,4210.000000,4010.000000,4150.000000,4150.000000,146093800
2022-07-18,4110.000000,4190.000000,4070.000000,4190.000000,4190.000000,84009400
2022-07-19,4190.000000,4190.000000,4130.000000,4160.000000,4160.000000,91367900
2022-07-20,4140.000000,4220.000000,4140.000000,4210.000000,4210.000000,82344000
2022-07-21,4210.000000,4260.000000,4180.000000,4260.000000,4260.000000,107234600
2022-07-22,4240.000000,4240.000000,4190.000000,4230.000000,4230.000000,59792300
2022-07-25,4240.000000,4260.000000,4220.000000,4240.000000,4240.000000,37218000
2022-07-26,4240.000000,4250.000000,4190.000000,4250.000000,4250.000000,49786900
2022-07-27,4230.000000,4300.000000,4210.000000,4300.000000,4300.000000,60672300
2022-07-28,4310.000000,4320.000000,4190.000000,4240.000000,4240.000000,110767300
2022-07-29,4280.000000,4300.000000,4210.000000,4230.000000,4230.000000,108823600
2022-08-01,4230.000000,4300.000000,4230.000000,4300.000000,4300.000000,104724300
2022-08-02,4350.000000,4450.000000,4250.000000,4450.000000,4450.000000,112228800
2022-08-03,4450.000000,4590.000000,4410.000000,4500.000000,4500.000000,251825000
2022-08-04,4450.000000,4550.000000,4450.000000,4550.000000,4550.000000,186881500
2022-08-05,4590.000000,4650.000000,4530.000000,4650.000000,4650.000000,268967200
2022-08-08,4700.000000,4700.000000,4650.000000,4700.000000,4700.000000,191023500
2022-08-09,4700.000000,4700.000000,4630.000000,4640.000000,4640.000000,164453900
2022-08-10,4530.000000,4590.000000,4490.000000,4560.000000,4560.000000,162061400
2022-08-11,4550.000000,4610.000000,4520.000000,4570.000000,4570.000000,123629000
2022-08-12,4570.000000,4600.000000,4530.000000,4550.000000,4550.000000,124552500
2022-08-15,4540.000000,4570.000000,4440.000000,4450.000000,4450.000000,136882800
2022-08-16,4530.000000,4580.000000,4410.000000,4410.000000,4410.000000,127710800
2022-08-18,4360.000000,4550.000000,4350.000000,4550.000000,4550.000000,182044300
2022-08-19,4560.000000,4610.000000,4460.000000,4600.000000,4600.000000,177623900
2022-08-22,4550.000000,4660.000000,4530.000000,4650.000000,4650.000000,202320400
2022-08-23,4680.000000,4710.000000,4610.000000,4660.000000,4660.000000,229431400
2022-08-24,4660.000000,4770.000000,4600.000000,4750.000000,4750.000000,189007900
2022-08-25,4680.000000,4700.000000,4560.000000,4570.000000,4570.000000,179495700
2022-08-26,4510.000000,4540.000000,4480.000000,4490.000000,4490.000000,184317100
2022-08-29,4370.000000,4550.000000,4360.000000,4520.000000,4520.000000,101529800
2022-08-30,4580.000000,4620.000000,4480.000000,4480.000000,4480.000000,118884300
2022-08-31,4420.000000,4600.000000,4420.000000,4560.000000,4560.000000,175300400
2022-09-01,4560.000000,4650.000000,4530.000000,4580.000000,4580.000000,120871700
2022-09-02,4540.000000,4620.000000,4540.000000,4600.000000,4600.000000,106985000
2022-09-05,4560.000000,4630.000000,4550.000000,4620.000000,4620.000000,77323800
2022-09-06,4610.000000,4620.000000,4510.000000,4510.000000,4510.000000,61970100
2022-09-07,4500.000000,4560.000000,4480.000000,4490.000000,4490.000000,106145700
2022-09-08,4500.000000,4640.000000,4500.000000,4560.000000,4560.000000,123389200
2022-09-09,4550.000000,4600.000000,4530.000000,4600.000000,4600.000000,50307800
2022-09-12,4600.000000,4600.000000,4530.000000,4540.000000,4540.000000,74820600
2022-09-13,4540.000000,4560.000000,4520.000000,4520.000000,4520.000000,91510200
2022-09-14,4490.000000,4530.000000,4460.000000,4480.000000,4480.000000,97919200
2022-09-15,4540.000000,4600.000000,4500.000000,4500.000000,4500.000000,125599900
2022-09-16,4500.000000,4500.000000,4410.000000,4410.000000,4410.000000,210277300
2022-09-19,4460.000000,4560.000000,4440.000000,4500.000000,4500.000000,116164500
2022-09-20,4530.000000,4540.000000,4480.000000,4480.000000,4480.000000,100743700
2022-09-21,4450.000000,4470.000000,4410.000000,4430.000000,4430.000000,91363200
2022-09-22,4400.000000,4450.000000,4380.000000,4430.000000,4430.000000,89922900
2022-09-23,4400.000000,4430.000000,4380.000000,4380.000000,4380.000000,95911400
2022-09-26,4390.000000,4510.000000,4300.000000,4460.000000,4460.000000,132185400
2022-09-27,4450.000000,4470.000000,4380.000000,4440.000000,4440.000000,123113800
2022-09-28,4430.000000,4530.000000,4400.000000,4470.000000,4470.000000,104385500
2022-09-29,4460.000000,4500.000000,4420.000000,4440.000000,4440.000000,90290400
2022-09-30,4400.000000,4500.000000,4390.000000,4460.000000,4460.000000,111482000
2022-10-03,4460.000000,4470.000000,4380.000000,4460.000000,4460.000000,77569100
2022-10-04,4460.000000,4510.000000,4430.000000,4440.000000,4440.000000,87832800
2022-10-05,4490.000000,4540.000000,4460.000000,4460.000000,4460.000000,61888400
2022-10-06,4460.000000,4480.000000,4420.000000,4430.000000,4430.000000,60464300
2022-10-07,4400.000000,4430.000000,4350.000000,4350.000000,4350.000000,102570000
2022-10-10,4340.000000,4420.000000,4330.000000,4420.000000,4420.000000,72389100
2022-10-11,4360.000000,4380.000000,4310.000000,4310.000000,4310.000000,108794500
2022-10-12,4300.000000,4350.000000,4280.000000,4340.000000,4340.000000,107938600
2022-10-13,4330.000000,4350.000000,4290.000000,4300.000000,4300.000000,70034500
2022-10-14,4360.000000,4360.000000,4290.000000,4290.000000,4290.000000,68096300
2022-10-17,4200.000000,4330.000000,4200.000000,4330.000000,4330.000000,90321700
2022-10-18,4310.000000,4340.000000,4250.000000,4250.000000,4250.000000,72516000
2022-10-19,4220.000000,4300.000000,4200.000000,4200.000000,4200.000000,65848300
2022-10-20,4200.000000,4350.000000,4200.000000,4350.000000,4350.000000,165391500
2022-10-21,4300.000000,4390.000000,4300.000000,4360.000000,4360.000000,79825700
2022-10-24,4380.000000,4450.000000,4380.000000,4410.000000,4410.000000,76777200
2022-10-25,4430.000000,4470.000000,4390.000000,4390.000000,4390.000000,109154300
2022-10-26,4420.000000,4430.000000,4330.000000,4370.000000,4370.000000,97320500
2022-10-27,4390.000000,4410.000000,4340.000000,4370.000000,4370.000000,80270300
2022-10-28,4420.000000,4450.000000,4380.000000,4450.000000,4450.000000,91101500
2022-10-31,4460.000000,4460.000000,4360.000000,4390.000000,4390.000000,162753500
2022-11-01,4420.000000,4420.000000,4360.000000,4420.000000,4420.000000,108592900
2022-11-02,4400.000000,4420.000000,4220.000000,4220.000000,4220.000000,217855200
2022-11-03,4140.000000,4170.000000,4050.000000,4130.000000,4130.000000,231475000
2022-11-04,4070.000000,4210.000000,4070.000000,4210.000000,4210.000000,201183100
2022-11-07,4250.000000,4280.000000,4160.000000,4280.000000,4280.000000,129868800
2022-11-08,4270.000000,4280.000000,4200.000000,4220.000000,4220.000000,110546800
2022-11-09,4200.000000,4230.000000,4180.000000,4190.000000,4190.000000,145833200
2022-11-10,4110.000000,4210.000000,4110.000000,4170.000000,4170.000000,81249200
2022-11-11,4160.000000,4180.000000,4140.000000,4150.000000,4150.000000,227799300
2022-11-14,4090.000000,4120.000000,4030.000000,4050.000000,4050.000000,188771200
2022-11-15,4050.000000,4080.000000,4030.000000,4050.000000,4050.000000,88570400
2022-11-16,4000.000000,4070.000000,3960.000000,4050.000000,4050.000000,149512300
2022-11-17,4020.000000,4070.000000,4020.000000,4040.000000,4040.000000,68616700
2022-11-18,4070.000000,4080.000000,4010.000000,4010.000000,4010.000000,115907900
2022-11-21,4020.000000,4060.000000,4010.000000,4030.000000,4030.000000,45277400
2022-11-22,4020.000000,4040.000000,4000.000000,4000.000000,4000.000000,83888300
2022-11-23,3990.000000,4030.000000,3970.000000,3970.000000,3970.000000,95750400
2022-11-24,3980.000000,4040.000000,3980.000000,4030.000000,4030.000000,50741600
2022-11-25,4010.000000,4040.000000,3980.000000,4030.000000,4030.000000,73305800
2022-11-28,4030.000000,4040.000000,3980.000000,3980.000000,3980.000000,94063100
2022-11-29,3980.000000,4020.000000,3980.000000,3980.000000,3980.000000,94389800
2022-11-30,3970.000000,4050.000000,3970.000000,4040.000000,4040.000000,585687400
2022-12-01,4020.000000,4040.000000,3960.000000,3960.000000,3960.000000,230066600
2022-12-02,3950.000000,4020.000000,3930.000000,4000.000000,4000.000000,113336600
2022-12-05,3980.000000,3990.000000,3820.000000,3840.000000,3840.000000,148751200
2022-12-06,3640.000000,3720.000000,3580.000000,3600.000000,3600.000000,416468700
2022-12-07,3600.000000,3700.000000,3570.000000,3680.000000,3680.000000,278572200
2022-12-08,3700.000000,3780.000000,3620.000000,3740.000000,3740.000000,245646400
2022-12-09,3680.000000,3720.000000,3630.000000,3650.000000,3650.000000,164606100
2022-12-12,3670.000000,3710.000000,3640.000000,3700.000000,3700.000000,170545000
2022-12-13,3690.000000,3790.000000,3680.000000,3750.000000,3750.000000,231127000
2022-12-14,3820.000000,3820.000000,3740.000000,3750.000000,3750.000000,107175700
2022-12-15,3680.000000,3720.000000,3670.000000,3670.000000,3670.000000,143233600
2022-12-16,3610.000000,3740.000000,3610.000000,3680.000000,3680.000000,310944500
2022-12-19,3740.000000,3790.000000,3680.000000,3720.000000,3720.000000,119137700
2022-12-20,3730.000000,3750.000000,3700.000000,3720.000000,3720.000000,55351300
2022-12-21,3690.000000,3790.000000,3670.000000,3790.000000,3790.000000,98741000
2022-12-22,3800.000000,3810.000000,3740.000000,3750.000000,3750.000000,68702100
2022-12-23,3710.000000,3780.000000,3700.000000,3780.000000,3780.000000,45179400
2022-12-26,3780.000000,3800.000000,3730.000000,3750.000000,3750.000000,19216700
2022-12-27,3770.000000,3840.000000,3750.000000,3810.000000,3810.000000,49816500
